source_id,model,task,original_score,reasoning_score,category,fact_scores,primitive,application_eligible,manual_application_failure,question
medmcqa-8dc2fc25-45bd-4eeb-8611-9c42c8d4a861,rl,knowledge,0,0,partial_or_wording_sensitive,"[[2, 1], [2, 2]]",False,True,,"Medical knowledge question: Twelve hours after an intravenous bolus dose, a drug's plasma concentration is 3 mg/L. If its apparent volume of distribution is 10 L and its elimination half-life is 6 hours, what dose was administered?

Answer the question in natural language."
medmcqa-046e4bd8-68ee-4b7e-9be5-1654ce21df6d,reference,knowledge,0,0,partial_or_wording_sensitive,"[[2, 0]]",True,False,,"Medical knowledge question: When laboratory monitoring of low-molecular-weight heparin therapy is indicated, which measurement is appropriate: activated partial thromboplastin time, clotting time, prothrombin time, or anti-factor Xa activity?

Answer the question in natural language."
medmcqa-046e4bd8-68ee-4b7e-9be5-1654ce21df6d,rl,knowledge,0,0,partial_or_wording_sensitive,"[[2, 0]]",True,False,,"Medical knowledge question: When laboratory monitoring of low-molecular-weight heparin therapy is indicated, which measurement is appropriate: activated partial thromboplastin time, clotting time, prothrombin time, or anti-factor Xa activity?

Answer the question in natural language."
medmcqa-dd4d3f33-c557-4ea9-9787-b3a06acc8243,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: How does hydroxyurea benefit sickle cell disease through its effect on hemoglobin?

Answer the question in natural language."
medmcqa-dd4d3f33-c557-4ea9-9787-b3a06acc8243,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: How does hydroxyurea benefit sickle cell disease through its effect on hemoglobin?

Answer the question in natural language."
medmcqa-59990596-15c5-49df-9d05-f64f273c316b,reference,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: What is mecasermin?

Answer the question in natural language."
medmcqa-59990596-15c5-49df-9d05-f64f273c316b,rl,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: What is mecasermin?

Answer the question in natural language."
medmcqa-0ff7170b-74f3-4b87-9902-bfbc3e3efb7c,reference,knowledge,1,0,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: How does tolvaptan increase free-water excretion?

Answer the question in natural language."
medmcqa-0ff7170b-74f3-4b87-9902-bfbc3e3efb7c,rl,knowledge,1,0,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: How does tolvaptan increase free-water excretion?

Answer the question in natural language."
medmcqa-d167ba20-f46a-47c3-9d2b-5f2b55ec9fb1,reference,knowledge,1,2,partial_or_wording_sensitive,"[[1, 1]]",True,False,,"Medical knowledge question: What class of antiretroviral drug is tenofovir?

Answer the question in natural language."
medmcqa-d167ba20-f46a-47c3-9d2b-5f2b55ec9fb1,rl,knowledge,1,2,partial_or_wording_sensitive,"[[1, 1]]",True,False,,"Medical knowledge question: What class of antiretroviral drug is tenofovir?

Answer the question in natural language."
medmcqa-998cab99-efbb-436d-85a3-2426ae1b41f9,reference,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which drug stimulates insulin release by closing ATP-sensitive potassium channels in pancreatic beta cells: nateglinide, acarbose, exenatide, or sitagliptin?

Answer the question in natural language."
medmcqa-998cab99-efbb-436d-85a3-2426ae1b41f9,rl,knowledge,0,0,all_probed_facts_wrong,"[[0, 0]]",True,False,,"Medical knowledge question: Which drug stimulates insulin release by closing ATP-sensitive potassium channels in pancreatic beta cells: nateglinide, acarbose, exenatide, or sitagliptin?

Answer the question in natural language."
medmcqa-8e3a40bd-15b6-4a5f-8813-07bbb83cd090,reference,knowledge,2,2,partial_or_wording_sensitive,"[[2, 0]]",True,False,,"Medical knowledge question: Which GLP-1 receptor agonist is available as an oral formulation: semaglutide, dulaglutide, exenatide, or liraglutide?

Answer the question in natural language."
medmcqa-8e3a40bd-15b6-4a5f-8813-07bbb83cd090,rl,knowledge,2,1,partial_or_wording_sensitive,"[[2, 0]]",True,False,,"Medical knowledge question: Which GLP-1 receptor agonist is available as an oral formulation: semaglutide, dulaglutide, exenatide, or liraglutide?

Answer the question in natural language."
medmcqa-7e4ee11f-e06e-444c-accc-476d47fe8ac8,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Levosulpiride acts primarily as an antagonist at which central dopamine receptor subtype?

Answer the question in natural language."
medmcqa-7e4ee11f-e06e-444c-accc-476d47fe8ac8,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Levosulpiride acts primarily as an antagonist at which central dopamine receptor subtype?

Answer the question in natural language."
medmcqa-12532d6a-cd04-417e-b387-409cfa208e43,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Cyclosporine suppresses T-cell proliferation primarily by inhibiting the transcription of which cytokine?

Answer the question in natural language."
medmcqa-12532d6a-cd04-417e-b387-409cfa208e43,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Cyclosporine suppresses T-cell proliferation primarily by inhibiting the transcription of which cytokine?

Answer the question in natural language."
medmcqa-8fa295a4-2658-4931-8d02-522a1d90dc45,reference,knowledge,0,0,some_facts_consistently_wrong,"[[2, 0], [0, 0]]",False,True,,"Medical knowledge question: Which drug is a directly acting, lipid-soluble cholinomimetic: physostigmine, pilocarpine, atropine, or neostigmine?

Answer the question in natural language."
medmcqa-8fa295a4-2658-4931-8d02-522a1d90dc45,rl,knowledge,0,0,some_facts_consistently_wrong,"[[2, 0], [0, 0]]",False,True,,"Medical knowledge question: Which drug is a directly acting, lipid-soluble cholinomimetic: physostigmine, pilocarpine, atropine, or neostigmine?

Answer the question in natural language."
medmcqa-97bccc99-7bc6-452b-aea0-7772f39f9d22,reference,knowledge,2,1,partial_or_wording_sensitive,"[[2, 0]]",True,False,,"Medical knowledge question: Which pharmacokinetic parameter primarily determines the loading dose of a drug?

Answer the question in natural language."
medmcqa-97bccc99-7bc6-452b-aea0-7772f39f9d22,rl,knowledge,2,1,partial_or_wording_sensitive,"[[2, 0]]",True,False,,"Medical knowledge question: Which pharmacokinetic parameter primarily determines the loading dose of a drug?

Answer the question in natural language."
medmcqa-5a5781c8-db01-4f0f-b820-cbee9e397232,reference,knowledge,2,2,some_facts_consistently_wrong,"[[0, 0], [1, 1]]",False,True,,"Medical knowledge question: Which electrolyte disturbance is a particular risk when spironolactone is combined with an ACE inhibitor?

Answer the question in natural language."
medmcqa-5a5781c8-db01-4f0f-b820-cbee9e397232,rl,knowledge,2,2,some_facts_consistently_wrong,"[[0, 0], [1, 2]]",False,True,,"Medical knowledge question: Which electrolyte disturbance is a particular risk when spironolactone is combined with an ACE inhibitor?

Answer the question in natural language."
medmcqa-0a3f92ca-9afe-4e07-954f-b8587609e684,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,False,,"Medical knowledge question: Why does bromocriptine reduce prolactin secretion?

Answer the question in natural language."
medmcqa-0a3f92ca-9afe-4e07-954f-b8587609e684,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2], [2, 2]]",False,False,,"Medical knowledge question: Why does bromocriptine reduce prolactin secretion?

Answer the question in natural language."
medmcqa-38638b72-c6dd-4a20-bac3-a57211a900db,reference,knowledge,2,0,partial_or_wording_sensitive,"[[2, 1], [1, 1]]",False,False,,"Medical knowledge question: Which of the following antitubercular drugs is not typically hepatotoxic: isoniazid, rifampicin, pyrazinamide, or streptomycin?

Answer the question in natural language."
medmcqa-38638b72-c6dd-4a20-bac3-a57211a900db,rl,knowledge,2,0,partial_or_wording_sensitive,"[[2, 1], [1, 1]]",False,False,,"Medical knowledge question: Which of the following antitubercular drugs is not typically hepatotoxic: isoniazid, rifampicin, pyrazinamide, or streptomycin?

Answer the question in natural language."
medmcqa-5496fe03-16fe-4d3f-9a32-e3fae6f2028c,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: If dead-space volume is 150 mL and tidal volume is 500 mL, what is VD/VT?

Answer the question in natural language."
medmcqa-5496fe03-16fe-4d3f-9a32-e3fae6f2028c,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: If dead-space volume is 150 mL and tidal volume is 500 mL, what is VD/VT?

Answer the question in natural language."
medmcqa-dae0aee1-8c61-4427-a213-d94b8c8e564f,reference,knowledge,2,1,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: How does cardiac output normally change during pregnancy?

Answer the question in natural language."
medmcqa-dae0aee1-8c61-4427-a213-d94b8c8e564f,rl,knowledge,2,1,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: How does cardiac output normally change during pregnancy?

Answer the question in natural language."
medmcqa-7461b627-8272-4786-a20e-9bd8b6427182,reference,knowledge,2,2,partial_or_wording_sensitive,"[[2, 1]]",True,False,,"Medical knowledge question: What event produces the dicrotic notch in the systemic arterial pressure waveform?

Answer the question in natural language."
medmcqa-7461b627-8272-4786-a20e-9bd8b6427182,rl,knowledge,2,2,partial_or_wording_sensitive,"[[2, 1]]",True,False,,"Medical knowledge question: What event produces the dicrotic notch in the systemic arterial pressure waveform?

Answer the question in natural language."
medmcqa-0013dbf4-0608-4984-afa7-dc1ff983c879,reference,knowledge,2,1,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which EEG rhythm is characteristically associated with the hippocampus: alpha, beta, delta, or theta?

Answer the question in natural language."
medmcqa-0013dbf4-0608-4984-afa7-dc1ff983c879,rl,knowledge,2,1,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which EEG rhythm is characteristically associated with the hippocampus: alpha, beta, delta, or theta?

Answer the question in natural language."
medmcqa-8310f06e-fbed-430e-b39e-fffc8a1aadb0,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which vitamin promotes calcium absorption from the gastrointestinal tract?

Answer the question in natural language."
medmcqa-8310f06e-fbed-430e-b39e-fffc8a1aadb0,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which vitamin promotes calcium absorption from the gastrointestinal tract?

Answer the question in natural language."
medmcqa-2b23af86-f86a-4f85-bcb0-1a943c1586e6,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: After ascent to high altitude causes hyperventilation, what renal response helps compensate for the resulting respiratory alkalosis?

Answer the question in natural language."
medmcqa-2b23af86-f86a-4f85-bcb0-1a943c1586e6,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: After ascent to high altitude causes hyperventilation, what renal response helps compensate for the resulting respiratory alkalosis?

Answer the question in natural language."
medmcqa-d3a11700-d0e9-48d6-a258-85567b37f5fa,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: What is the principal stimulus that initiates the peristaltic reflex in the gastrointestinal tract?

Answer the question in natural language."
medmcqa-d3a11700-d0e9-48d6-a258-85567b37f5fa,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: What is the principal stimulus that initiates the peristaltic reflex in the gastrointestinal tract?

Answer the question in natural language."
medmcqa-f693efda-9064-4f0e-ab83-deb5c7609527,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which pancreatic islet cells secrete glucagon?

Answer the question in natural language."
medmcqa-f693efda-9064-4f0e-ab83-deb5c7609527,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which pancreatic islet cells secrete glucagon?

Answer the question in natural language."
medmcqa-1b01f641-b8a8-4bb9-8d63-e727da93ee50,reference,knowledge,0,0,partial_or_wording_sensitive,"[[0, 2], [0, 2]]",False,True,,"Medical knowledge question: Which filtered substance undergoes the least net renal tubular reabsorption: urea, glucose, sodium, or bicarbonate?

Answer the question in natural language."
medmcqa-1b01f641-b8a8-4bb9-8d63-e727da93ee50,rl,knowledge,0,0,partial_or_wording_sensitive,"[[0, 2], [0, 2]]",False,True,,"Medical knowledge question: Which filtered substance undergoes the least net renal tubular reabsorption: urea, glucose, sodium, or bicarbonate?

Answer the question in natural language."
medmcqa-8dbbcfff-8edb-4289-a29f-dd2262a54e7c,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which ascending pathway carries conscious proprioception: the lateral spinothalamic tract, anterior spinothalamic tract, dorsal columns, or corticospinal tract?

Answer the question in natural language."
medmcqa-8dbbcfff-8edb-4289-a29f-dd2262a54e7c,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which ascending pathway carries conscious proprioception: the lateral spinothalamic tract, anterior spinothalamic tract, dorsal columns, or corticospinal tract?

Answer the question in natural language."
medmcqa-91945a3e-406e-4b60-b4bc-e9cf27a9672b,reference,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which intracellular structure is not membrane-bound: a mitochondrion, the nucleus, the nucleolus, or the endoplasmic reticulum?

Answer the question in natural language."
medmcqa-91945a3e-406e-4b60-b4bc-e9cf27a9672b,rl,knowledge,2,2,all_probed_facts_correct,"[[2, 2]]",True,False,,"Medical knowledge question: Which intracellular structure is not membrane-bound: a mitochondrion, the nucleus, the nucleolus, or the endoplasmic reticulum?

Answer the question in natural language."
